delivery_id,order_id,order_item,expected_delivery_time_min,actual_delivery_time_min,delivery_item,distance_km
DEL202503018287,ORD202503018287,2,41,33,2,5.2
DEL202503002751,ORD202503002751,2,31,34,2,2.4
DEL202503018284,ORD202503018284,2,37,31,1,3.1
DEL202503008230,ORD202503008230,4,36,36,2,6.4
DEL202503004050,ORD202503004050,7,35,37,6,5
DEL202503023333,ORD202503023333,3,42,46,3,7.2
DEL202503022147,ORD202503022147,5,31,40,5,3.9
DEL202503011246,ORD202503011246,3,37,46,1,2.3
DEL202503014133,ORD202503014133,2,41,32,2,1.3
DEL202503002679,ORD202503002679,5,39,53,5,3
DEL202503007094,ORD202503007094,2,39,32,2,6.1
DEL202503016401,ORD202503016401,9,43,25,9,2.5
DEL202503000821,ORD202503000821,9,31,40,8,1.9
DEL202503002001,ORD202503002001,3,41,53,5,1.8
DEL202503022958,ORD202503022958,4,38,48,4,5.9
DEL202503008462,ORD202503008462,2,39,47,4,7.8
DEL202503009376,ORD202503009376,4,42,38,4,7.6
DEL202503009042,ORD202503009042,4,31,25,4,2.4
DEL202503022528,ORD202503022528,4,42,35,4,6.8
DEL202503003722,ORD202503003722,,34,,,3.6
DEL202503016704,ORD202503016704,8,30,50,8,2.2
DEL202503023311,ORD202503023311,6,43,44,4,5.7
DEL202503013760,ORD202503013760,7,32,41,8,4.6
DEL202503004172,ORD202503004172,4,37,47,4,6.6
DEL202503013681,ORD202503013681,5,32,54,5,6.9
DEL202503020366,ORD202503020366,2,33,31,2,2.9
DEL202503015235,ORD202503015235,2,37,40,2,7.3
DEL202503013818,ORD202503013818,2,42,46,2,5.8
DEL202503012974,ORD202503012974,1,39,33,2,2.8
DEL202503006101,ORD202503006101,5,38,46,5,3.3
DEL202503017168,ORD202503017168,3,33,35,3,4.2
DEL202503022567,ORD202503022567,7,30,34,6,3.9
DEL202503014102,ORD202503014102,1,38,43,1,1.7
DEL202503003308,ORD202503003308,2,38,25,3,7.1
DEL202503013871,ORD202503013871,6,43,54,6,5.3
DEL202503012143,ORD202503012143,8,42,25,8,1.7
DEL202503008092,ORD202503008092,10,35,38,10,7
DEL202503007350,ORD202503007350,9,30,25,9,7.1
DEL202503013366,ORD202503013366,4,45,46,4,3.4
DEL202503017335,ORD202503017335,9,33,39,10,7.3
DEL202503016437,ORD202503016437,4,37,52,4,6.9
DEL202503004573,ORD202503004573,7,43,28,7,7.9
DEL202503004203,ORD202503004203,2,42,36,2,1.3
DEL202503012674,ORD202503012674,3,31,43,3,7.6
DEL202503012537,ORD202503012537,,38,,,6.7
DEL202503020653,ORD202503020653,4,34,29,6,5.7
DEL202503020496,ORD202503020496,8,40,47,8,6.1
DEL202503010149,ORD202503010149,4,41,46,4,1.3
DEL202503010772,ORD202503010772,9,42,33,9,7.6
DEL202503024339,ORD202503024339,4,41,48,4,6.2
DEL202503005272,ORD202503005272,7,38,46,7,1.5
DEL202503022203,ORD202503022203,2,40,38,3,5.2
DEL202503007476,ORD202503007476,4,37,50,4,5.7
DEL202503013758,ORD202503013758,,34,,,1.2
DEL202503024125,ORD202503024125,3,31,33,3,5.1
DEL202503023808,ORD202503023808,6,45,37,6,1.6
DEL202503024160,ORD202503024160,2,43,54,2,4.8
DEL202503014887,ORD202503014887,8,36,38,8,7.8
DEL202503020364,ORD202503020364,3,40,50,3,4.6
DEL202503011342,ORD202503011342,4,38,33,4,2.7
DEL202503007826,ORD202503007826,2,34,27,4,6.7
DEL202503024706,ORD202503024706,4,34,25,4,5.6
DEL202503008416,ORD202503008416,7,41,39,7,1
DEL202503011733,ORD202503011733,1,39,35,2,5.6
DEL202503020683,ORD202503020683,3,33,55,3,3.7
DEL202503010179,ORD202503010179,3,35,44,3,3.6
DEL202503019535,ORD202503019535,8,35,43,8,2.5
DEL202503003597,ORD202503003597,3,38,38,3,4.6
DEL202503009065,ORD202503009065,1,37,53,1,6.8
DEL202503007138,ORD202503007138,4,42,47,4,4
DEL202503008846,ORD202503008846,6,35,32,6,2.6
DEL202503008538,ORD202503008538,3,35,46,4,5.7
DEL202503005372,ORD202503005372,1,36,46,1,1.8
DEL202503021573,ORD202503021573,7,31,42,7,3.1
DEL202503000184,ORD202503000184,1,31,42,3,1.8
DEL202503023322,ORD202503023322,5,35,37,6,2.1
DEL202503008281,ORD202503008281,8,41,30,8,5.5
DEL202503020659,ORD202503020659,2,38,42,2,1.5
DEL202503011386,ORD202503011386,,37,,,4.3
DEL202503018749,ORD202503018749,4,31,42,4,4
DEL202503019922,ORD202503019922,3,36,25,4,1.9
DEL202503013623,ORD202503013623,,31,,,2.2
DEL202503004743,ORD202503004743,10,41,43,12,4.5
DEL202503012689,ORD202503012689,7,40,25,7,7.4
DEL202503018289,ORD202503018289,,39,,,2.7
DEL202503020509,ORD202503020509,8,37,35,8,1.7
DEL202503005840,ORD202503005840,4,38,45,4,1.1
DEL202503020237,ORD202503020237,3,42,53,1,1
DEL202503024735,ORD202503024735,4,36,45,4,6.8
DEL202503006279,ORD202503006279,,31,,,6.1
DEL202503006320,ORD202503006320,6,33,49,7,5.1
DEL202503022471,ORD202503022471,1,40,39,1,5.7
DEL202503003288,ORD202503003288,4,33,29,4,2.1
DEL202503003391,ORD202503003391,6,37,41,6,6.8
DEL202503022571,ORD202503022571,2,32,47,2,7.7
DEL202503008675,ORD202503008675,1,39,34,1,3.3
DEL202503010579,ORD202503010579,4,32,36,4,4.4
DEL202503009079,ORD202503009079,6,30,34,6,4.8
DEL202503023163,ORD202503023163,3,44,49,3,4.6
DEL202503009438,ORD202503009438,1,44,48,1,2.1
DEL202503006139,ORD202503006139,7,44,34,7,6.9
DEL202503007414,ORD202503007414,1,37,38,1,6.7
DEL202503012834,ORD202503012834,11,37,49,11,2.7
DEL202503024489,ORD202503024489,5,42,41,5,4.8
DEL202503022367,ORD202503022367,4,35,55,6,2
DEL202503010038,ORD202503010038,4,31,41,6,6.3
DEL202503006608,ORD202503006608,1,34,39,1,6.8
DEL202503007944,ORD202503007944,9,39,51,9,5.2
DEL202503022483,ORD202503022483,,36,,,7.7
DEL202503013395,ORD202503013395,4,32,34,4,6.4
DEL202503021240,ORD202503021240,10,40,55,10,7.6
DEL202503013135,ORD202503013135,,39,,,6.9
DEL202503011484,ORD202503011484,4,30,48,4,4.2
DEL202503003867,ORD202503003867,4,45,35,4,2.8
DEL202503011662,ORD202503011662,3,37,45,3,4.8
DEL202503003290,ORD202503003290,3,33,38,3,4.5
DEL202503015180,ORD202503015180,3,43,36,3,2.3
DEL202503018723,ORD202503018723,4,38,48,2,3.2
DEL202503018514,ORD202503018514,6,39,42,6,1.7
DEL202503003774,ORD202503003774,7,37,34,7,6.4
DEL202503005536,ORD202503005536,4,36,48,4,3.5
DEL202503016638,ORD202503016638,10,45,33,12,5.9
DEL202503001133,ORD202503001133,6,44,37,6,5.3
DEL202503016326,ORD202503016326,5,40,25,5,6
DEL202503023785,ORD202503023785,7,37,39,7,6.3
DEL202503004774,ORD202503004774,3,38,41,3,3
DEL202503001939,ORD202503001939,2,39,45,2,5.9
DEL202503013303,ORD202503013303,2,39,29,2,6.1
DEL202503016913,ORD202503016913,3,37,47,3,5.7
DEL202503013074,ORD202503013074,4,42,37,4,7.2
DEL202503001174,ORD202503001174,8,36,42,8,5.5
DEL202503011118,ORD202503011118,7,43,36,7,7
DEL202503016028,ORD202503016028,5,45,34,5,7.4
DEL202503010626,ORD202503010626,9,38,51,9,7.2
DEL202503013104,ORD202503013104,8,45,40,8,1.4
DEL202503015033,ORD202503015033,3,42,29,2,1.8
DEL202503012797,ORD202503012797,5,37,41,3,3.8
DEL202503009721,ORD202503009721,2,34,54,2,1.1
DEL202503008457,ORD202503008457,1,39,55,2,4.7
DEL202503013952,ORD202503013952,1,38,31,1,3.9
DEL202503001822,ORD202503001822,6,32,30,6,4
DEL202503018566,ORD202503018566,7,30,41,7,5.8
DEL202503016299,ORD202503016299,7,38,44,7,6.2
DEL202503016463,ORD202503016463,10,37,40,10,2.3
DEL202503024987,ORD202503024987,3,41,38,3,4.6
DEL202503017341,ORD202503017341,1,36,45,1,1.4
DEL202503022010,ORD202503022010,2,33,25,2,3.6
DEL202503014851,ORD202503014851,,44,,,1.4
DEL202503008650,ORD202503008650,4,40,38,4,4.5
DEL202503018342,ORD202503018342,4,30,47,4,5.6
DEL202503012006,ORD202503012006,3,42,41,3,7.7
DEL202503020726,ORD202503020726,2,41,44,2,2.5
DEL202503020730,ORD202503020730,5,43,34,7,7.1
DEL202503019631,ORD202503019631,13,44,36,13,6.2
DEL202503007116,ORD202503007116,6,44,49,6,2.5
DEL202503023963,ORD202503023963,7,30,25,7,2.3
DEL202503014212,ORD202503014212,8,38,37,8,5
DEL202503016728,ORD202503016728,2,42,53,2,1.7
DEL202503009422,ORD202503009422,4,40,33,4,4.3
DEL202503001669,ORD202503001669,3,31,27,2,4.1
DEL202503021597,ORD202503021597,4,34,41,4,2.2
DEL202503002514,ORD202503002514,3,36,33,3,7.4
DEL202503016186,ORD202503016186,6,31,47,6,1.2
DEL202503016948,ORD202503016948,2,30,39,2,3.4
DEL202503014382,ORD202503014382,3,38,44,3,4.6
DEL202503014475,ORD202503014475,8,41,33,8,7.3
DEL202503002609,ORD202503002609,,45,,,3.8
DEL202503015574,ORD202503015574,8,44,48,8,2.2
DEL202503005262,ORD202503005262,4,45,47,4,6.7
DEL202503013936,ORD202503013936,10,37,46,10,4.7
DEL202503015085,ORD202503015085,8,37,27,8,2.7
DEL202503024608,ORD202503024608,1,38,38,1,2.5
DEL202503021948,ORD202503021948,7,38,41,5,2.7
DEL202503009992,ORD202503009992,1,41,28,1,7.1
DEL202503003415,ORD202503003415,2,35,31,1,4.9
DEL202503018252,ORD202503018252,9,31,37,9,1
DEL202503008447,ORD202503008447,,42,,,2.8
DEL202503015828,ORD202503015828,3,40,49,3,5.3
DEL202503012252,ORD202503012252,9,44,44,7,1.3
DEL202503000217,ORD202503000217,5,32,43,3,3.3
DEL202503009087,ORD202503009087,7,34,39,7,7.6
DEL202503003935,ORD202503003935,,43,,,5.9
DEL202503023016,ORD202503023016,6,33,43,6,4.4
DEL202503004920,ORD202503004920,8,43,55,8,6
DEL202503010938,ORD202503010938,1,41,50,1,3.6
DEL202503010974,ORD202503010974,2,38,27,1,6
DEL202503000810,ORD202503000810,6,41,50,6,7
DEL202503019248,ORD202503019248,4,33,34,4,3.9
DEL202503021281,ORD202503021281,2,34,53,2,6.4
DEL202503016891,ORD202503016891,3,39,39,3,3.8
DEL202503016424,ORD202503016424,4,45,34,4,2.6
DEL202503022736,ORD202503022736,10,44,32,12,3
DEL202503005358,ORD202503005358,3,41,34,3,7.5
DEL202503020308,ORD202503020308,3,38,40,3,4.6
DEL202503000530,ORD202503000530,4,35,42,4,5.7
DEL202503014522,ORD202503014522,5,45,33,5,5
DEL202503012897,ORD202503012897,2,42,25,2,4.1
DEL202503005288,ORD202503005288,2,38,29,2,1.6
DEL202503004326,ORD202503004326,5,36,39,5,4.4
DEL202503003621,ORD202503003621,2,34,35,2,7.1
DEL202503008952,ORD202503008952,2,34,39,2,1.2
DEL202503022059,ORD202503022059,10,41,36,10,5.5
DEL202503024241,ORD202503024241,4,37,52,4,4
DEL202503011174,ORD202503011174,6,31,33,6,1.3
DEL202503017116,ORD202503017116,7,42,31,7,6.3
DEL202503002643,ORD202503002643,4,41,44,4,5.2
DEL202503017924,ORD202503017924,,36,,,2.5
DEL202503009929,ORD202503009929,7,34,25,5,7.1
DEL202503021254,ORD202503021254,2,34,46,2,7.7
DEL202503018191,ORD202503018191,6,40,45,6,6.3
DEL202503006924,ORD202503006924,4,33,42,4,6.2
DEL202503009974,ORD202503009974,3,32,37,3,2.3
DEL202503007656,ORD202503007656,5,30,53,5,7.6
DEL202503001983,ORD202503001983,5,43,53,6,4.6
DEL202503014080,ORD202503014080,8,34,42,8,4.4
DEL202503018616,ORD202503018616,3,31,38,3,4.9
DEL202503006314,ORD202503006314,4,40,40,4,8
DEL202503000850,ORD202503000850,1,31,53,1,4.2
DEL202503015600,ORD202503015600,2,38,30,1,6.8
DEL202503021455,ORD202503021455,4,43,32,4,7.6
DEL202503003517,ORD202503003517,2,44,35,2,5.8
DEL202503024679,ORD202503024679,4,30,52,4,1.2
DEL202503000371,ORD202503000371,3,42,43,4,7.9
DEL202503017070,ORD202503017070,4,34,37,4,5.5
DEL202503001649,ORD202503001649,4,44,49,6,1.4
DEL202503012498,ORD202503012498,3,42,41,3,1.5
DEL202503010777,ORD202503010777,7,31,43,7,6.9
DEL202503021004,ORD202503021004,5,44,32,4,5.4
DEL202503006897,ORD202503006897,12,44,42,12,3.4
DEL202503017053,ORD202503017053,7,32,36,9,4.9
DEL202503021420,ORD202503021420,11,35,35,11,6.6
DEL202503000736,ORD202503000736,1,43,55,1,3.3
DEL202503023558,ORD202503023558,1,40,33,1,5
DEL202503014937,ORD202503014937,4,37,46,4,4.6
DEL202503005325,ORD202503005325,3,37,46,3,2.9
DEL202503014896,ORD202503014896,1,38,37,1,7
DEL202503000052,ORD202503000052,4,33,30,4,4.9
DEL202503001316,ORD202503001316,3,41,37,3,5.2
DEL202503009535,ORD202503009535,3,32,47,3,3.5
DEL202503010430,ORD202503010430,5,45,39,5,6.9
DEL202503003363,ORD202503003363,5,33,52,4,3.8
DEL202503019510,ORD202503019510,1,41,29,1,2.2
DEL202503013917,ORD202503013917,1,35,49,1,1.8
DEL202503015598,ORD202503015598,8,40,55,8,4.4
DEL202503018176,ORD202503018176,8,32,42,8,7.4
DEL202503018222,ORD202503018222,7,40,26,7,6.5
DEL202503003636,ORD202503003636,3,31,36,3,3.2
DEL202503002522,ORD202503002522,5,32,37,3,1.2
DEL202503017955,ORD202503017955,5,37,41,5,6.8
DEL202503016024,ORD202503016024,4,39,47,4,6.9
DEL202503004254,ORD202503004254,2,36,55,3,6.4
DEL202503008339,ORD202503008339,9,39,50,8,4.9
DEL202503022618,ORD202503022618,8,45,45,8,1.8
DEL202503024813,ORD202503024813,5,34,46,5,4.2
DEL202503008628,ORD202503008628,,30,,,2.2
DEL202503011445,ORD202503011445,1,38,28,1,7.9
DEL202503007086,ORD202503007086,7,39,41,7,1.3
DEL202503009112,ORD202503009112,1,30,55,1,5.6
DEL202503005967,ORD202503005967,6,30,31,6,4.6
DEL202503014909,ORD202503014909,3,38,50,3,3.4
DEL202503012402,ORD202503012402,3,34,35,3,7.2
DEL202503004163,ORD202503004163,6,30,35,8,1.2
DEL202503002588,ORD202503002588,2,36,36,2,3.8
DEL202503013101,ORD202503013101,3,45,25,3,7.7
DEL202503014895,ORD202503014895,7,45,42,7,1.6
DEL202503002899,ORD202503002899,8,45,47,7,6.7
DEL202503015427,ORD202503015427,6,37,36,6,1.9
DEL202503010065,ORD202503010065,6,39,38,6,6.8
DEL202503014024,ORD202503014024,4,41,30,4,6.5
DEL202503021694,ORD202503021694,4,32,48,4,4.1
DEL202503019492,ORD202503019492,3,38,30,4,3.3
DEL202503014894,ORD202503014894,9,38,34,9,7.8
DEL202503009833,ORD202503009833,,43,,,7.5
DEL202503006404,ORD202503006404,6,39,37,6,6.9
DEL202503010927,ORD202503010927,8,35,51,8,6
DEL202503022362,ORD202503022362,3,37,37,3,5.7
DEL202503003489,ORD202503003489,5,31,42,5,3.4
DEL202503000828,ORD202503000828,5,40,40,5,5.2
DEL202503016482,ORD202503016482,4,42,45,2,6.1
DEL202503021214,ORD202503021214,5,45,43,5,3.8
DEL202503002508,ORD202503002508,3,38,34,3,6.7
DEL202503012129,ORD202503012129,,30,,,6.2
DEL202503018842,ORD202503018842,3,41,41,3,6.2
DEL202503004148,ORD202503004148,3,43,38,4,4.4
DEL202503009506,ORD202503009506,3,35,43,3,7.5
DEL202503024837,ORD202503024837,8,35,47,8,2.7
DEL202503019370,ORD202503019370,2,38,37,3,1.8
DEL202503006793,ORD202503006793,11,43,40,13,6.9
DEL202503013471,ORD202503013471,5,42,35,5,3.9
DEL202503022077,ORD202503022077,6,33,43,6,4.6
DEL202503008112,ORD202503008112,3,37,47,3,4.4
DEL202503019882,ORD202503019882,6,30,42,6,4.7
DEL202503019671,ORD202503019671,,32,,,7
DEL202503011096,ORD202503011096,2,44,37,2,6.8
DEL202503003900,ORD202503003900,3,32,48,3,2.9
DEL202503006305,ORD202503006305,5,31,50,5,6.3
DEL202503004751,ORD202503004751,1,31,44,2,3.9
DEL202503016022,ORD202503016022,,32,,,4.8
DEL202503006080,ORD202503006080,1,43,34,1,7.8
DEL202503015840,ORD202503015840,7,34,29,8,1
DEL202503000435,ORD202503000435,4,40,34,4,2.9
DEL202503019019,ORD202503019019,2,45,38,2,4
DEL202503012448,ORD202503012448,6,32,33,6,4.6
DEL202503012812,ORD202503012812,,42,,,4.9
DEL202503023347,ORD202503023347,10,33,42,10,1.2
DEL202503023738,ORD202503023738,4,41,38,4,6.8
DEL202503016835,ORD202503016835,4,40,43,4,7.8
DEL202503022120,ORD202503022120,5,31,30,5,7.2
DEL202503009684,ORD202503009684,1,40,30,1,1.5
DEL202503019705,ORD202503019705,4,34,45,4,7.9
DEL202503001760,ORD202503001760,6,32,34,6,1.9
DEL202503006067,ORD202503006067,7,34,41,7,3.8
DEL202503011981,ORD202503011981,7,30,40,8,7.8
DEL202503004002,ORD202503004002,6,34,43,6,4.8
DEL202503012719,ORD202503012719,1,30,32,1,5
DEL202503022587,ORD202503022587,3,42,37,3,1.8
DEL202503018719,ORD202503018719,9,41,53,11,6.8
DEL202503005365,ORD202503005365,2,34,26,2,6.7
DEL202503017107,ORD202503017107,9,37,39,9,3.7
DEL202503017393,ORD202503017393,1,42,41,1,2
DEL202503007525,ORD202503007525,2,39,39,2,5.2
DEL202503021330,ORD202503021330,5,31,39,5,1.9
DEL202503016025,ORD202503016025,7,36,55,7,6.6
DEL202503009666,ORD202503009666,4,41,50,4,4.7
DEL202503013925,ORD202503013925,3,33,34,3,7.7
DEL202503019652,ORD202503019652,6,38,32,6,6.1
DEL202503020348,ORD202503020348,2,42,46,2,2.4
DEL202503012440,ORD202503012440,4,38,38,4,4.9
DEL202503006031,ORD202503006031,5,37,44,5,6.9
DEL202503012178,ORD202503012178,4,34,44,5,6.1
DEL202503005236,ORD202503005236,5,38,49,5,2
DEL202503020104,ORD202503020104,6,40,31,4,2.8
DEL202503002952,ORD202503002952,8,33,35,8,3.4
DEL202503021453,ORD202503021453,,39,,,6.3
DEL202503003754,ORD202503003754,5,40,40,5,1.4
DEL202503010181,ORD202503010181,6,37,39,4,6.7
DEL202503017532,ORD202503017532,,34,,,1.3
DEL202503020172,ORD202503020172,4,34,25,4,1.7
DEL202503003601,ORD202503003601,6,38,32,6,6.6
DEL202503009998,ORD202503009998,7,36,25,9,7.4
DEL202503024345,ORD202503024345,5,39,49,5,4.9
DEL202503013413,ORD202503013413,3,40,46,3,1.7
DEL202503011834,ORD202503011834,,33,,,5.8
DEL202503010622,ORD202503010622,6,37,33,6,1.7
DEL202503005622,ORD202503005622,2,33,38,2,5.9
DEL202503010645,ORD202503010645,3,38,28,3,6.1
DEL202503015549,ORD202503015549,9,44,43,9,4.8
DEL202503022155,ORD202503022155,8,37,35,8,1.3
DEL202503019744,ORD202503019744,2,38,40,2,7.4
DEL202503020746,ORD202503020746,3,35,37,3,1.7
DEL202503007931,ORD202503007931,9,36,44,9,2.3
DEL202503018722,ORD202503018722,4,41,40,4,7.2
DEL202503013217,ORD202503013217,5,40,55,5,5.3
DEL202503015485,ORD202503015485,6,38,29,6,3.4
DEL202503018232,ORD202503018232,3,33,48,3,5.1
DEL202503015972,ORD202503015972,5,30,47,5,1.9
DEL202503012764,ORD202503012764,2,33,42,2,5.1
DEL202503018530,ORD202503018530,3,44,47,3,6.1
DEL202503007975,ORD202503007975,2,33,49,2,6.3
DEL202503019797,ORD202503019797,5,33,39,5,5.5
DEL202503010349,ORD202503010349,1,34,50,1,3.5
DEL202503015603,ORD202503015603,3,45,45,3,7.5
DEL202503011785,ORD202503011785,4,31,28,4,2
DEL202503000421,ORD202503000421,4,40,38,4,7.7
DEL202503010607,ORD202503010607,3,40,39,1,2.6
DEL202503010240,ORD202503010240,1,38,27,1,4.6
DEL202503000954,ORD202503000954,7,37,45,7,3.7
DEL202503000379,ORD202503000379,5,41,40,5,5.9
DEL202503007902,ORD202503007902,5,30,46,5,6
DEL202503006929,ORD202503006929,3,44,44,3,6.8
DEL202503006930,ORD202503006930,5,40,33,5,6.3
DEL202503007239,ORD202503007239,4,30,46,4,7.6
DEL202503019259,ORD202503019259,5,39,44,5,2.6
DEL202503020724,ORD202503020724,3,45,40,3,1.4
DEL202503014907,ORD202503014907,3,43,30,3,7.2
DEL202503013661,ORD202503013661,1,37,36,3,6
DEL202503020798,ORD202503020798,3,32,40,3,2.4
DEL202503001776,ORD202503001776,3,33,54,3,4.3
DEL202503003740,ORD202503003740,2,44,43,3,5
DEL202503006893,ORD202503006893,6,37,42,6,2
DEL202503024437,ORD202503024437,,38,,,6.7
DEL202503024545,ORD202503024545,1,38,43,1,6.2
DEL202503014259,ORD202503014259,6,39,36,6,5.9
DEL202503019429,ORD202503019429,2,38,41,2,4.2
DEL202503017858,ORD202503017858,1,38,55,1,3.2
DEL202503011079,ORD202503011079,8,34,32,8,5.9
DEL202503009101,ORD202503009101,2,44,47,3,4.4
DEL202503004505,ORD202503004505,8,34,26,8,6.6
DEL202503017076,ORD202503017076,1,40,41,1,4.5
DEL202503000908,ORD202503000908,10,34,25,9,7
DEL202503007028,ORD202503007028,3,43,45,2,4.5
DEL202503006295,ORD202503006295,6,35,38,6,3.3
DEL202503010196,ORD202503010196,,35,,,2.3
DEL202503022296,ORD202503022296,3,31,47,3,5.9
DEL202503006556,ORD202503006556,2,43,29,2,3.2
DEL202503021209,ORD202503021209,3,43,28,3,4.5
DEL202503011199,ORD202503011199,6,33,27,6,4.9
DEL202503000768,ORD202503000768,6,35,25,6,2.4
DEL202503021824,ORD202503021824,3,34,34,1,3.7
DEL202503009640,ORD202503009640,5,34,44,5,1.1
DEL202503021921,ORD202503021921,3,35,26,3,2.5
DEL202503010025,ORD202503010025,6,45,32,6,5.5
DEL202503018735,ORD202503018735,5,38,34,5,2.2
DEL202503016162,ORD202503016162,2,31,36,2,2.1
DEL202503012399,ORD202503012399,2,45,39,2,4.7
DEL202503008473,ORD202503008473,6,38,34,6,1.4
DEL202503015124,ORD202503015124,3,41,47,5,5.4
DEL202503022693,ORD202503022693,3,39,31,3,3.7
DEL202503009580,ORD202503009580,3,30,40,3,3.2
DEL202503018885,ORD202503018885,5,30,40,5,2.4
DEL202503005247,ORD202503005247,7,31,44,7,7.5
DEL202503013672,ORD202503013672,1,31,43,1,3.2
DEL202503009872,ORD202503009872,1,41,31,1,3.5
DEL202503018077,ORD202503018077,2,39,49,2,7.2
DEL202503007501,ORD202503007501,4,37,37,4,6.3
DEL202503002580,ORD202503002580,10,37,54,10,5.2
DEL202503015251,ORD202503015251,4,36,45,4,4.3
DEL202503005264,ORD202503005264,6,44,39,6,6.8
DEL202503004241,ORD202503004241,7,41,36,7,2.2
DEL202503021352,ORD202503021352,3,39,55,3,5.3
DEL202503013150,ORD202503013150,1,35,40,1,3.6
DEL202503004723,ORD202503004723,2,37,47,2,6.5
DEL202503017700,ORD202503017700,9,32,43,11,1.3
DEL202503000348,ORD202503000348,5,39,45,4,4.5
DEL202503007743,ORD202503007743,3,32,34,3,2.5
DEL202503011598,ORD202503011598,7,39,45,7,1.1
DEL202503024599,ORD202503024599,3,45,43,3,6.9
DEL202503006052,ORD202503006052,3,33,35,3,5.9
DEL202503010922,ORD202503010922,5,32,25,5,4
DEL202503000873,ORD202503000873,4,37,26,4,6.4
DEL202503000693,ORD202503000693,4,31,49,6,3.7
DEL202503023536,ORD202503023536,7,34,30,9,1.6
DEL202503017897,ORD202503017897,5,34,39,5,2.6
DEL202503001771,ORD202503001771,2,43,36,2,7.2
DEL202503007928,ORD202503007928,3,43,44,3,2.3
DEL202503009790,ORD202503009790,2,42,37,2,4.2
DEL202503019608,ORD202503019608,5,38,39,5,3
DEL202503007033,ORD202503007033,2,38,42,2,5
DEL202503019621,ORD202503019621,3,41,51,3,1.7
DEL202503019699,ORD202503019699,9,44,40,9,5.5
DEL202503022512,ORD202503022512,5,40,33,5,3.7
DEL202503023249,ORD202503023249,5,31,47,5,7.6
DEL202503011599,ORD202503011599,2,31,41,2,1.2
DEL202503000240,ORD202503000240,2,35,42,2,1.8
DEL202503007845,ORD202503007845,5,42,38,3,7.8
DEL202503008325,ORD202503008325,4,30,25,4,3.1
DEL202503017384,ORD202503017384,,41,,,1.1
DEL202503003625,ORD202503003625,,38,,,4.1
DEL202503018651,ORD202503018651,3,38,37,3,5.3
DEL202503001084,ORD202503001084,4,39,50,4,4.3
DEL202503005693,ORD202503005693,1,41,30,1,5.7
DEL202503008662,ORD202503008662,3,33,38,3,2.1
DEL202503001658,ORD202503001658,1,43,41,1,7.5
DEL202503021691,ORD202503021691,3,43,42,3,1.4
DEL202503008151,ORD202503008151,4,34,49,4,5.4
DEL202503022411,ORD202503022411,8,41,34,8,3.6
DEL202503015289,ORD202503015289,2,37,45,2,6
DEL202503024142,ORD202503024142,2,43,25,2,7.6
DEL202503006712,ORD202503006712,4,41,45,4,5.2
DEL202503000638,ORD202503000638,6,42,47,6,7.2
DEL202503016423,ORD202503016423,7,43,36,8,2
DEL202503014847,ORD202503014847,4,36,42,4,7
DEL202503015751,ORD202503015751,3,45,34,2,4.1
DEL202503015080,ORD202503015080,4,36,38,4,5.8
DEL202503009425,ORD202503009425,8,39,40,8,4.9
DEL202503005842,ORD202503005842,5,32,29,5,2.2
DEL202503002644,ORD202503002644,4,42,38,4,6
DEL202503022231,ORD202503022231,4,41,41,4,3.9
DEL202503021944,ORD202503021944,3,45,34,3,3.5
DEL202503009029,ORD202503009029,3,34,45,3,5
DEL202503002911,ORD202503002911,10,44,32,10,1.8
DEL202503006779,ORD202503006779,1,43,38,3,2.5
DEL202503006619,ORD202503006619,7,40,36,7,2.3
DEL202503021814,ORD202503021814,4,42,45,4,6.8
DEL202503004500,ORD202503004500,2,35,25,2,6
DEL202503015390,ORD202503015390,6,38,34,6,5.5
DEL202503001380,ORD202503001380,8,42,35,8,3.9
DEL202503015027,ORD202503015027,2,43,37,2,8
DEL202503008566,ORD202503008566,2,31,48,2,1
DEL202503013317,ORD202503013317,7,39,43,7,3.7
DEL202503012123,ORD202503012123,1,32,37,2,2.6
